vertex,dist
0,0.000000
1,7.000000
2,6.000000
3,4.000000
4,2.000000
5,3.000000
6,5.000000
7,7.000000
8,3.000000
9,3.000000
10,2.000000
11,3.000000
12,2.000000
13,4.000000
14,4.000000
15,4.000000
16,4.000000
17,5.000000
18,4.000000
19,4.000000
20,4.000000
21,5.000000
22,5.000000
23,3.000000
24,4.000000
25,3.000000
26,3.000000
27,5.000000
28,5.000000
29,7.000000
30,3.000000
31,4.000000
32,3.000000
33,1.000000
34,2.000000
35,4.000000
36,2.000000
37,5.000000
38,4.000000
39,3.000000
