vertex,dist
301,11376.623000
302,11292.324000
303,11037.891000
304,11089.702000
305,11119.467000
306,10993.923000
307,11079.544000
308,10955.441000
309,10911.777000
310,10868.933000
311,10828.551000
312,10793.412000
313,10825.334000
314,10932.204000
315,10934.862000
316,10752.167000
317,10710.385000
318,10894.337000
319,10969.324000
320,10924.314000
321,10881.961000
322,10953.980000
323,10995.552000
324,11187.065000
325,11095.470000
326,11179.530000
327,11158.890000
328,11322.807000
329,11484.188000
330,11223.426000
331,11255.221000
332,11286.582000
333,11611.278000
334,11589.752000
335,11474.954000
336,11513.242000
337,11562.035000
338,11557.228000
339,11516.697000
340,11600.320000
341,11654.711000
342,11278.227000
343,11382.829000
344,11567.285000
345,11521.882000
346,11697.981000
347,11630.441000
348,11552.204000
349,11696.248000
350,11002.496000
351,10956.769000
352,10846.468000
353,10984.019000
354,11070.385000
355,11171.654000
356,11155.317000
357,11218.545000
358,11275.929000
359,11133.690000
360,11192.793000
361,11238.232000
362,11175.360000
363,11179.761000
364,11025.882000
365,10956.046000
366,11012.891000
367,11136.667000
368,11099.243000
369,11015.963000
370,11082.821000
371,11053.818000
372,11097.583000
373,11055.896000
374,10525.012000
375,10549.107000
376,10675.746000
377,10890.086000
378,10621.882000
379,10610.459000
380,10553.593000
381,10905.313000
382,10690.112000
383,10630.298000
384,10846.490000
385,10553.066000
386,10443.754000
387,10552.964000
388,10477.318000
389,10420.184000
390,10367.981000
391,10664.631000
392,10698.515000
393,10741.934000
394,10794.153000
395,10916.281000
396,10853.829000
397,10809.310000
398,10730.086000
399,10773.818000
400,10997.774000
401,6093.339000
402,6841.860000
403,6966.860000
404,7011.603000
405,8556.023000
406,9823.412000
407,8398.549000
408,7521.624000
409,7170.643000
410,7074.854000
411,7085.579000
412,10015.220000
413,9837.641000
414,7402.452000
415,7467.333000
416,7531.627000
417,7541.600000
418,7659.169000
419,7831.149000
420,7712.628000
421,INF
422,6497.129000
423,6604.671000
424,5184.279000
425,5027.851000
426,4889.816000
427,4538.369000
428,10791.343000
429,9804.334000
430,9883.748000
431,8764.294000
432,8586.307000
433,7199.963000
434,10000.805000
435,8524.531000
436,8838.698000
437,8815.256000
438,5142.065000
439,5320.163000
440,8601.912000
441,7813.436000
442,5639.237000
443,8691.926000
444,9765.016000
445,8688.678000
446,8013.181000
447,7675.807000
448,3494.583000
449,4390.483000
450,3453.522000
451,8682.597000
452,10048.519000
453,7475.733000
454,8222.265000
455,4585.111000
456,4967.374000
457,8980.853000
458,3921.403000
459,10274.370000
460,7621.223000
461,8488.799000
462,4723.034000
463,4257.240000
464,4716.932000
465,10502.261000
466,10020.469000
467,8091.378000
468,7326.413000
469,4865.408000
470,7969.053000
471,8287.998000
472,8351.749000
473,6728.633000
474,10427.032000
475,6058.754000
476,6611.038000
477,7687.645000
478,4547.117000
479,8478.026000
480,8297.005000
481,7736.310000
482,8880.478000
483,9964.858000
484,5590.138000
485,7007.913000
486,8203.171000
487,4468.449000
488,8780.452000
489,9064.206000
490,8647.416000
491,6720.040000
492,3814.263000
493,10288.578000
494,9314.627000
495,5425.485000
496,8537.528000
497,8873.688000
498,8146.807000
499,7800.452000
500,4102.257000
501,8834.608000
502,7998.629000
503,8311.908000
504,10079.439000
505,4500.233000
506,9041.335000
507,8351.719000
508,8515.998000
509,5172.022000
510,4227.585000
511,10414.323000
512,8300.465000
513,8587.904000
514,5038.502000
515,8299.716000
516,5582.295000
517,8284.849000
518,10186.880000
519,9372.856000
520,8661.578000
521,7921.858000
522,9951.583000
523,4092.789000
524,7565.721000
525,10396.751000
526,9149.205000
527,7813.036000
528,4004.506000
529,9034.213000
530,7673.143000
531,4266.765000
532,8818.912000
533,5559.371000
534,8794.071000
535,3664.618000
536,8173.301000
537,6474.647000
538,3590.435000
539,9031.775000
540,9007.661000
541,10517.600000
542,8710.224000
543,10408.213000
544,8753.779000
545,7806.721000
546,7695.205000
547,8595.014000
548,9887.843000
549,8414.942000
550,8144.481000
551,7939.926000
552,8241.921000
553,5224.009000
554,9977.195000
555,9131.577000
556,7557.021000
557,8749.120000
558,8020.022000
559,8290.504000
560,10408.775000
561,7494.727000
562,10564.769000
563,5629.719000
564,7223.887000
565,8641.098000
566,7748.172000
567,4132.415000
568,10403.327000
569,4846.314000
570,10640.805000
571,4527.462000
572,8993.630000
573,8263.433000
574,4418.173000
575,8590.242000
576,10133.619000
577,7843.987000
578,9314.631000
579,8752.782000
580,5022.466000
581,8859.994000
582,10539.118000
583,10268.062000
584,8885.368000
585,8925.370000
586,5925.230000
587,8819.436000
588,10533.517000
589,7259.009000
590,7223.878000
591,6572.086000
592,6106.513000
593,6476.573000
594,3160.766000
595,3704.234000
596,3403.888000
597,3465.834000
598,2921.022000
599,2650.827000
600,2950.022000
601,3102.510000
602,2614.317000
603,5739.939000
604,3581.277000
605,3032.163000
606,5786.739000
607,3092.970000
608,2746.463000
609,5553.731000
610,2896.161000
611,2786.517000
612,3560.023000
613,5854.891000
614,3086.159000
615,3168.044000
616,3203.767000
617,3252.960000
618,3220.371000
619,2931.329000
620,2752.054000
621,3839.976000
622,5786.336000
623,3204.124000
624,2715.261000
625,3584.393000
626,2984.323000
627,2918.224000
628,5452.459000
629,2777.915000
630,5371.992000
631,2876.085000
632,2758.718000
633,2719.895000
634,5771.016000
635,2828.443000
636,3109.570000
637,2883.084000
638,2958.730000
639,3052.370000
640,2980.557000
641,3144.533000
642,5959.745000
643,5773.466000
644,5504.523000
645,5844.720000
646,5368.389000
647,5328.111000
648,3224.700000
649,5125.008000
650,5593.991000
651,5253.881000
652,5095.013000
653,4856.900000
654,4542.131000
655,4883.610000
656,5370.244000
657,5224.377000
658,5079.999000
659,6296.936000
660,5847.418000
661,5010.095000
662,4934.356000
663,6359.144000
664,5807.343000
665,6315.291000
666,6252.817000
667,6195.933000
668,6153.586000
669,4989.051000
670,4686.689000
671,6114.253000
672,5924.770000
673,5885.494000
674,4622.574000
675,4337.811000
676,5395.110000
677,5288.125000
678,5141.046000
679,6581.155000
680,5400.150000
681,6392.388000
682,6181.289000
683,6078.674000
