vertex,dist
0,0.000000
1,704.950000
2,1073.010000
3,989.605000
4,1071.819000
5,1534.229000
6,590.194000
7,1456.341000
8,117.977000
9,1349.050000
10,1456.402000
11,333.340000
12,1747.708000
13,581.598000
14,783.181000
15,869.296000
16,1035.141000
17,1116.947000
18,1226.666000
19,1335.379000
20,1424.583000
21,2092.219000
22,2240.059000
23,1900.102000
24,2055.261000
25,1668.560000
26,1548.549000
27,1837.525000
28,1300.657000
29,1265.797000
30,1286.746000
31,1815.253000
32,419.805000
33,INF
34,1205.344000
35,1203.224000
36,917.081000
37,763.199000
38,101.812000
39,1027.950000
40,168.808000
41,1115.365000
42,2104.476000
43,1118.751000
44,1003.928000
45,1275.012000
46,1670.709000
47,1099.219000
48,1549.717000
49,1186.744000
50,950.502000
51,1258.741000
52,1254.952000
53,1340.023000
54,1644.468000
55,1450.236000
56,1005.455000
57,904.876000
58,718.786000
59,1460.527000
60,2237.834000
61,831.835000
62,456.720000
63,1093.026000
64,869.937000
65,1356.171000
66,534.421000
67,454.599000
68,1252.862000
69,1175.004000
70,1534.746000
71,2098.098000
72,2032.023000
73,1168.359000
74,1153.511000
75,700.360000
76,416.008000
77,248.760000
78,587.272000
79,1718.289000
80,498.855000
81,852.330000
82,603.444000
83,348.236000
84,1386.144000
85,1074.254000
86,956.126000
87,722.035000
88,1167.059000
89,1609.318000
90,309.664000
91,962.192000
92,887.891000
93,771.127000
94,1547.512000
95,1279.377000
96,1317.680000
97,1196.914000
98,1306.848000
99,1379.401000
100,1378.155000
101,1241.467000
102,549.221000
103,828.335000
104,627.624000
105,761.127000
106,863.246000
107,808.866000
108,881.005000
109,932.487000
110,829.568000
111,519.405000
112,864.075000
113,1100.833000
114,1557.523000
115,1225.297000
116,1261.881000
117,1357.507000
118,448.809000
119,936.112000
120,617.718000
121,778.722000
122,756.975000
123,819.505000
124,851.372000
125,1373.081000
126,1442.477000
127,1599.476000
128,1475.565000
129,782.939000
130,843.579000
131,1014.595000
132,1609.790000
133,712.752000
134,865.369000
135,1129.686000
136,1168.250000
137,1363.171000
138,1187.159000
139,1321.814000
140,INF
141,1162.393000
142,784.995000
143,1483.852000
144,1214.395000
145,1203.112000
146,435.109000
147,1794.468000
148,1889.917000
149,2097.670000
150,521.336000
151,684.942000
152,791.667000
153,1183.018000
154,675.768000
155,602.219000
156,287.759000
157,1904.272000
158,775.169000
159,1862.456000
160,621.179000
161,1542.523000
162,1496.533000
163,1806.517000
164,1430.772000
165,1518.190000
166,1587.106000
167,1520.450000
168,1509.069000
169,1072.865000
170,1532.742000
171,2319.780000
172,1664.002000
173,1381.174000
174,1285.175000
175,1283.548000
176,1503.981000
177,276.514000
178,948.746000
179,2269.931000
180,1252.253000
181,INF
182,1319.311000
183,1546.160000
184,1636.449000
185,291.043000
186,390.746000
187,419.172000
188,404.897000
189,684.295000
190,2275.693000
191,1974.008000
192,1535.521000
193,1128.366000
194,1062.440000
195,770.718000
196,1556.416000
197,132.687000
198,1343.042000
199,757.019000
200,1181.147000
201,1680.091000
202,1418.932000
203,1674.474000
204,1686.412000
205,414.443000
206,408.706000
207,741.182000
208,127.544000
209,2235.671000
210,2219.522000
211,853.771000
212,837.043000
213,1398.309000
214,1434.939000
215,1527.331000
216,1509.637000
217,1452.365000
218,1443.207000
219,1424.789000
220,1410.835000
