vertex,dist
740,4597.475000
741,4571.441000
742,4004.821000
743,4420.301000
744,4385.608000
745,3520.780000
746,4270.177000
747,4190.376000
748,3582.268000
749,8678.595000
750,8720.220000
751,8950.870000
752,8670.363000
753,8712.516000
754,8692.682000
755,8631.893000
756,7008.494000
757,7113.584000
758,7065.132000
759,7168.562000
760,7005.863000
761,7174.003000
762,9339.113000
763,6998.438000
764,7308.776000
765,7275.877000
766,9197.856000
767,9819.697000
768,11582.631000
769,11697.960000
770,11925.070000
771,12032.703000
772,12761.900000
773,13663.242000
774,13817.982000
775,2389.923000
776,2356.933000
777,9913.295000
778,10231.410000
779,9640.302000
780,7128.190000
781,9545.315000
782,9808.076000
783,9914.136000
784,7819.200000
785,7901.299000
786,8161.618000
787,8061.530000
788,5655.627000
789,6344.151000
790,5584.753000
791,5617.144000
792,1419.727000
793,1660.839000
794,11149.547000
795,11037.197000
796,11239.982000
797,11347.983000
798,10283.048000
799,10187.183000
800,8023.592000
801,12107.936000
802,8124.230000
803,12205.809000
804,8614.844000
805,8721.022000
806,9385.357000
807,8314.923000
808,9301.800000
809,8221.245000
810,10745.662000
811,9771.666000
812,10834.248000
813,9646.700000
814,12125.107000
815,12452.339000
816,12241.619000
817,12335.156000
818,12834.108000
819,13206.587000
820,12951.832000
821,13091.441000
822,13702.284000
823,INF
824,INF
825,6044.895000
826,4787.760000
827,4733.258000
828,2669.909000
829,3430.536000
830,3273.211000
831,4144.765000
832,10105.439000
833,9913.200000
834,4855.637000
835,4900.231000
836,4791.218000
837,4933.156000
838,4620.974000
839,INF
840,4167.553000
841,4881.812000
842,4156.621000
843,4442.828000
844,4126.793000
845,5079.902000
846,5060.959000
847,4474.103000
848,4456.989000
849,4456.799000
850,4498.653000
851,4423.736000
852,5397.320000
853,4794.061000
854,4867.573000
855,5294.210000
856,4776.164000
857,1788.460000
858,7148.832000
859,9606.253000
860,4809.562000
861,7291.952000
862,6975.854000
863,4605.761000
864,5964.167000
865,3669.006000
866,3701.328000
867,4394.378000
868,3432.429000
869,3555.031000
870,10326.470000
871,7592.732000
872,7716.190000
873,7532.276000
874,7624.701000
875,7288.644000
876,7241.323000
877,7417.605000
878,7426.259000
879,7460.262000
880,7090.785000
881,7066.385000
882,7012.889000
883,8015.664000
884,11202.914000
885,11207.070000
886,8181.380000
887,10072.191000
888,8187.342000
889,12276.946000
890,12307.019000
891,13655.911000
892,INF
893,15223.504000
894,INF
895,INF
896,INF
897,INF
898,INF
899,13860.832000
900,14003.457000
901,13721.549000
902,13732.577000
903,13823.670000
904,13770.063000
905,13799.303000
906,13799.665000
907,13913.758000
908,14898.788000
909,14320.616000
910,14277.413000
911,15016.276000
912,13855.292000
913,14327.719000
914,14309.729000
915,14296.264000
916,14376.614000
917,14908.637000
918,12509.269000
919,12567.604000
920,12553.662000
921,11893.705000
922,12000.262000
923,10284.742000
924,10051.565000
925,10066.739000
926,12048.067000
927,9800.333000
928,9738.057000
929,9714.718000
930,9816.027000
931,9881.055000
932,9733.170000
933,9589.810000
934,9869.996000
935,9853.855000
936,9228.240000
937,9855.641000
938,9244.115000
939,2554.126000
940,2640.995000
941,2620.310000
942,2508.631000
943,9330.825000
944,INF
945,2671.731000
946,2659.526000
947,2535.054000
948,2516.856000
949,8938.192000
950,8951.262000
951,8935.121000
952,9242.626000
953,9738.121000
954,10064.224000
955,10056.376000
956,12309.652000
957,10078.683000
958,11281.437000
959,8942.616000
960,2430.687000
961,1747.876000
962,9171.677000
963,13739.451000
964,12274.482000
965,11833.074000
966,11826.805000
967,12048.947000
968,12157.070000
969,12266.150000
970,12090.289000
971,INF
972,11613.003000
973,11597.073000
974,11430.581000
975,11711.539000
976,11488.356000
977,11473.937000
978,11327.335000
979,11105.881000
980,11066.291000
981,11285.731000
982,11030.303000
983,11227.091000
984,11224.797000
985,11049.667000
986,10830.529000
987,9216.469000
988,11361.576000
989,10793.950000
990,10009.979000
991,10360.067000
992,9073.956000
993,8231.218000
994,10727.134000
995,8489.095000
996,9286.797000
997,9032.457000
998,7963.520000
999,12016.807000
1000,10021.146000
1001,8389.716000
1002,9281.279000
1003,9090.879000
1004,8270.344000
1005,8290.132000
1006,10327.783000
1007,8402.831000
1008,10378.855000
1009,9046.693000
1010,8398.503000
1011,8312.259000
1012,8974.899000
1013,8221.342000
1014,5648.662000
1015,5781.653000
1016,INF
1017,7730.754000
1018,1691.661000
1019,1441.146000
1020,1322.284000
1021,1566.795000
1022,2103.816000
1023,2143.704000
1024,INF
1025,INF
1026,INF
1027,7614.929000
1028,7635.521000
1029,8445.556000
1030,6514.968000
1031,5806.032000
1032,5890.218000
1033,10369.295000
1034,10380.864000
1035,10126.859000
1036,9799.794000
1037,9786.156000
1038,9788.978000
1039,9316.394000
1040,9323.088000
1041,9533.497000
1042,8500.706000
1043,10026.098000
1044,10224.973000
1045,INF
1046,9534.928000
1047,9563.620000
1048,9776.133000
1049,9621.647000
1050,9832.289000
1051,9542.080000
1052,9667.598000
1053,8628.105000
1054,8513.342000
1055,INF
1056,8545.284000
1057,8586.650000
1058,INF
1059,7764.031000
1060,INF
1061,7712.938000
1062,7708.268000
1063,INF
1064,7811.386000
1065,7751.332000
1066,7701.005000
1067,INF
1068,7848.753000
1069,7686.607000
1070,INF
1071,7840.260000
1072,INF
1073,INF
1074,INF
1075,INF
1076,7872.688000
1077,7629.734000
1078,7642.859000
1079,7616.211000
1080,7627.244000
1081,7915.449000
1082,7499.772000
1083,7567.713000
1084,7758.421000
1085,INF
1086,7051.927000
1087,7015.690000
1088,6068.635000
1089,6088.699000
1090,6084.299000
1091,6062.157000
1092,6096.749000
1093,6157.556000
1094,6015.211000
1095,8672.443000
1096,8654.736000
1097,8672.794000
1098,8700.352000
1099,8641.494000
1100,8685.080000
1101,8715.414000
1102,8917.920000
1103,8947.444000
1104,8971.829000
1105,8991.900000
1106,8901.270000
1107,8895.261000
1108,2531.813000
1109,2587.303000
1110,7379.895000
1111,7886.679000
1112,7627.842000
1113,7981.252000
1114,7604.059000
1115,7629.269000
1116,7512.489000
1117,7481.880000
1118,7472.933000
1119,7782.199000
1120,7734.672000
1121,7785.506000
1122,7753.087000
1123,7997.608000
1124,8012.606000
1125,8622.054000
1126,8231.789000
1127,8509.984000
1128,8554.061000
1129,8700.057000
1130,8612.311000
1131,8544.389000
1132,8632.465000
1133,8628.003000
1134,8627.041000
1135,8608.929000
1136,8221.710000
1137,8303.368000
1138,7971.889000
1139,8099.541000
1140,8134.234000
1141,8058.865000
1142,8074.761000
1143,2830.169000
1144,2913.101000
1145,3994.584000
1146,3069.962000
1147,2700.112000
1148,2715.198000
1149,2863.229000
1150,2889.579000
1151,9877.715000
1152,10157.143000
1153,10015.866000
1154,9669.659000
1155,9700.024000
1156,10054.752000
1157,10030.389000
1158,9866.122000
1159,9692.204000
1160,9701.212000
1161,5751.731000
1162,6832.590000
1163,5001.129000
1164,6979.979000
1165,5771.674000
1166,6994.000000
1167,5608.158000
1168,7009.112000
1169,4166.747000
1170,3898.640000
1171,3182.969000
1172,2670.789000
1173,2910.336000
1174,3753.120000
1175,7414.996000
1176,INF
1177,7387.035000
1178,7072.741000
1179,7823.352000
1180,8576.322000
1181,3320.817000
1182,8869.129000
1183,9136.073000
1184,5753.097000
1185,857.355000
1186,830.279000
1187,12313.533000
1188,2500.646000
1189,2443.808000
1190,3510.339000
1191,3579.225000
1192,4556.757000
1193,3728.748000
1194,5390.271000
1195,5456.228000
1196,5872.184000
1197,5940.185000
1198,6615.346000
1199,6678.924000
1200,2678.663000
1201,2639.570000
1202,6081.627000
1203,6731.315000
1204,6756.757000
1205,6641.545000
1206,2668.580000
1207,2723.302000
1208,2860.179000
1209,2564.522000
1210,9179.117000
1211,9731.853000
1212,9209.997000
1213,8191.367000
1214,8162.179000
1215,10203.200000
1216,11180.391000
1217,11205.124000
1218,13741.646000
1219,13006.844000
1220,13630.384000
1221,14121.139000
1222,8852.833000
1223,8744.838000
1224,8672.412000
1225,7416.090000
1226,7513.996000
1227,7428.327000
1228,7200.500000
1229,6683.029000
1230,8524.708000
1231,6770.328000
1232,9838.499000
1233,9919.718000
1234,10205.049000
1235,10122.476000
1236,2610.191000
1237,4980.276000
1238,11205.644000
1239,11182.905000
1240,12409.747000
1241,8164.628000
1242,8183.677000
1243,9205.766000
1244,10197.346000
1245,9183.094000
1246,8182.038000
1247,12302.041000
1248,12302.238000
1249,13008.822000
1250,13034.072000
1251,13631.598000
1252,13656.313000
1253,13658.236000
1254,14126.816000
1255,2374.471000
1256,5749.738000
1257,3110.377000
1258,3436.567000
1259,9994.799000
1260,INF
1261,11502.044000
1262,11539.634000
1263,11753.134000
1264,11527.870000
1265,11583.907000
1266,11700.462000
1267,11684.011000
1268,11667.562000
1269,6915.765000
1270,3487.941000
1271,3207.842000
1272,3190.268000
1273,3212.066000
1274,2715.044000
1275,3673.952000
1276,3693.897000
1277,6384.693000
1278,7816.739000
1279,8024.981000
1280,8290.265000
1281,8081.232000
1282,INF
1283,INF
1284,INF
1285,INF
1286,INF
1287,INF
1288,INF
1289,13040.073000
1290,1828.662000
1291,INF
1292,1512.935000
1293,1250.023000
1294,1225.411000
1295,1266.691000
1296,1208.714000
1297,1194.561000
1298,2365.646000
1299,9979.974000
1300,9205.814000
1301,9472.437000
1302,9190.780000
1303,9459.744000
1304,6995.900000
1305,4518.240000
1306,8190.626000
1307,4373.851000
1308,5876.631000
1309,4517.557000
1310,4379.285000
1311,5216.062000
1312,6285.222000
1313,6155.269000
1314,4538.711000
1315,4355.010000
1316,5645.229000
1317,5014.778000
1318,4395.924000
1319,5006.906000
1320,4403.819000
