vertex,dist
279,1180.847000
280,1712.324000
281,1845.993000
282,1437.750000
283,1496.756000
284,INF
285,INF
286,INF
287,1177.829000
288,1856.283000
289,1724.041000
290,1774.271000
291,1959.335000
292,1521.548000
293,1515.212000
294,1536.775000
295,2005.863000
296,2690.564000
297,831.719000
298,1070.179000
299,788.821000
300,INF
301,1251.231000
302,790.160000
303,633.306000
304,2093.498000
305,1639.098000
306,1218.111000
307,385.776000
308,324.427000
309,227.780000
310,291.793000
311,648.865000
312,960.717000
313,255.042000
314,732.944000
315,1668.420000
316,625.716000
317,1536.880000
318,1547.574000
319,933.942000
320,1702.885000
321,1694.465000
322,1490.502000
323,1497.120000
324,1242.642000
325,1234.545000
326,1180.223000
327,1237.676000
328,919.089000
329,1230.516000
330,981.440000
331,1132.732000
332,1028.113000
333,3339.503000
334,3350.653000
335,484.431000
336,477.466000
337,1065.786000
338,1267.435000
339,1282.666000
340,1223.131000
341,1232.531000
342,1358.477000
343,1350.567000
344,1673.743000
345,1680.787000
346,1717.642000
347,1765.349000
348,1560.605000
349,1568.097000
350,1444.442000
351,1459.770000
352,1365.460000
353,1372.511000
354,966.214000
355,973.578000
356,986.235000
357,1032.587000
358,1041.861000
359,1046.867000
360,441.334000
361,450.706000
362,221.573000
363,239.836000
364,1277.298000
365,1270.440000
366,1404.892000
367,1586.519000
368,1580.697000
369,1593.643000
370,1661.901000
371,1672.456000
372,1683.706000
373,1077.163000
374,730.172000
375,1138.447000
376,786.715000
377,1069.665000
378,935.630000
379,1060.596000
380,927.018000
381,278.713000
382,264.411000
383,611.802000
384,1042.033000
385,1029.734000
386,999.053000
387,988.681000
388,INF
389,INF
390,1721.533000
391,1706.954000
392,INF
393,INF
394,950.747000
395,1178.492000
396,1170.520000
397,1650.181000
398,1417.703000
399,1346.795000
400,1320.080000
401,1306.471000
402,1280.399000
403,1271.590000
404,1942.695000
405,1657.077000
406,1664.779000
407,1637.030000
408,1934.560000
409,1629.910000
410,1259.711000
411,1252.784000
412,526.341000
413,1477.081000
414,857.842000
415,843.521000
416,1174.539000
417,1159.565000
418,1768.420000
419,1754.444000
420,1739.292000
421,1623.001000
422,1743.859000
423,935.885000
424,533.362000
425,148.322000
426,136.118000
